id,clean_title,stemmed_body,category
57814,hoaks akun facebook fauzan khoiri denin pj bupati empat lawang,jelas edar buah akun media sosial facebook mengatasnamakan jabat pj bupati empat lawang fauzan khoiri denin tulis kalimat tak pantas bahasa daerah tuju eks bupati empat lawang joncik muhammad fakta kutip turnbackhoaxid akun facebook sebut bukan milik fauzan khoiri pj bupati empat lawang fauzan khoiri ban akun sebut milik minta kad kominfo menindaklanjuti unggah akun sebut buat gaduh telusur unggah akun facebook sebut hapus akun facebook ada unggah facebook akun mengatasnamakan pj bupati empat lawang fauzan khoiri denin rupa konten tiru kategori hoaks link counter,Klarifikasi Hoaks
57813,hoaks seluruh pembangunan ikn akan dihentikan mulai agustus,jelas edar buah unggah video media sosial tiktok klaim proyek bangun ikn henti mulai agustus fakta klaim unggah sebut tidak benar lansir turnbackhoaxid bangun ikn memang henti mulai agustus guna siap hut republik indonesia agustus kutip antaranewscom menteri kerja umum rumah rakyat pupr basuki hadimuljono jelas henti ini pasti kawasan guna tempat upacara bersih debu kotor pada tanggal sebut pasu paskibraka tiba ikn untuk beberapa kerja pasang interior tetap lanjut itu lansir cnbcindonesiacom semua bangun lanjut upacara merdeka selesai kategori hoaks link counter,Klarifikasi Hoaks
57812,hoaks akun whatsapp mengatasnamakan pj bupati kapuas,jelas edar akun whatsapp mengatasnamakan jabat pj bupati kabupaten kapuas erlin hardi akun sebut guna nama foto profil pj bupati kapuas erlin hardi nomor fakta akun whatsapp edar sebut benar rupa modus tipu lansir kipkapuaskabgoid nomor sebut rupa modus tipu menyalahgunakan identitas pj bupati kabupaten kapuas erlin hardi masyarakat imbau selalu berhatihati apabila temu rupa abai pesan sebut dapat konfirmasi benar lebih ke call center kategori hoaks link counter,Klarifikasi Hoaks
57811,hoaks akun whatsapp mengatasnamakan kadisperkim kabupaten garut drs ahmad mulyana,jelas edar akun whatsapp mengatasnamakan kepala dinas rumah mukim kabupaten garut kadisperkim drs ahmad mulyana akun sebut lihat guna foto profil drs ahmad mulyana fakta akun whatsapp sebut rupa tipu dasar hasil konfirmasi akun resmi garut saber hoaks garutsaberhoaks nomor kontak ramai hubung masyarakat sebut bukan nomor milik drs ahmad mulyana selaku kadisperkim pihak imbau masyarakat selalu waspada oknum mengatasnamakan jabat publik kategori hoaks link counter,Klarifikasi Hoaks
57810,hoaks pencarian partisipan pada hut ke ri di ikn,jelas edar buah undang aplikasi pesan whatsapp risi undang ikut partisipasi upacara agustus akan selenggara ibu kota nusantara ikn fakta undang whatsapp sebut tidak benar hoaks lansir kaltimtribunnewscom kepala satu bangsa politik kebangpol kalimantan timur kaltim sufi agus lalu sekretaris kesbangpol ahmad firdaus iwan tegas sebar rupa berita palsu hoaks tegas daftar kait partisipan hari ulang tahun hut republik indonesia ri bukan lalu ormas guna sistem satu pintu kesbangpol kaltim lebih lanjut kesbangpol kaltim imbau masyarakat berhatihati terima sebar informasi kategori hoaks link counter,Klarifikasi Hoaks
57809,hoaks akun whatsapp mengatasnamakan kepala diskominfo kota bogor rahmat hidayat,jelas edar nomor whatsapp mengatasnamakan kepala dinas komunikasi informatika diskominfo kota bogor rahmat hidayat nomor whatsapp sebut guna foto profil rahmat hidayat fakta nomor whatsapp mengatasnamakan kepala diskominfo kota bogor rahmat hidayat tipu lansir laman resmi instagram takiskotabogor nomor sebut rupa modus tipu menyalahgunakan identitas kepala diskominfo kota bogor masyarakat imbau selalu berhatihati terima pesan nomor curiga kategori hoaks link counter,Klarifikasi Hoaks
57808,hoaks utang indonesia sudah tembus rp triliun,jelas edar buah video platform youtube bagi buah klaim utang indonesia capai angka rp triliun fakta lansir turnbackhoaxid simak isi video sebut baca ulang buah artikel terbit detikcom judul hasil riset prabowo ragu beres utang era jokowi artikel sebut bahas kena mayoritas guna media sosial ragu prabowo subianto mampu lunas utang era presiden joko widodo informasi perintah indonesia punya utang jatuh tempo besar rp triliun itu kutip kontancoid dasar dokumen anggar dapat belanja negara apbn utang perintah hingga april baru catat rp triliun demikian klaim kata utang indonesia tembus rp triliun tidak benar kategori hoaks link counter,Klarifikasi Hoaks
57807,hoaks anak tahun kecanduan judi online dan selalu menang,jelas edar buah video media sosial facebook klaim anak tahun candu main judi online selalu menang video orang tua aku marah anak candu judi online selalu menang fakta klaim video kena anak tahun candu main judi online selalu menang tidak benar lansir kompascom video unggah identik video kanal youtube official inews video asli bahas soal anak nama vicko asal jakarta alami sakit mata beberapa kali keluh sakit kepala candu main gawai orang tua vicko kata anak main gawai sejak umur tahun kemudian narasi video juga rupa hasil buat artificial intelligence ai kategori hoaks link counter,Klarifikasi Hoaks
57793,hoaks video raffi ahmad bagikan hadiah melalui nomor whatsapp,jelas edar buah video media sosial instagram tanggal juni mengatasnamakan raffinagitaberbagi video selebritas raffi ahmad bagi hadiah lalu nomor whatsapp video raffi kata kalian mau hadiah apa akan kasih jadi rumah mobil motor uang emas mesin cuci tv apa fakta lansir kompascom akun sebut bukan rupa akun resmi milik raffi ahmad amat gera bibir raffi ahmad sinkron suara video video asli akun instagram resmi raffinagita juni raffi ahmad sampai soal undur proyek beach club kabupaten gunungkidul khawatir masyarakat kait rusa lingkung jadi alas raffi ahmad mundur proyek sebut belum hoaks bagi hadiah catut nama raffi ahmad pernah muncul media sosial narasi soal raffi ahmad bagi hadiah lalu nomor whatsapp benar rupa konten manipulasi kategori hoaks link counter,Klarifikasi Hoaks
57792,hoaks pemberian izin usaha kepada pt imitra mengatasnamakan ojk,jelas edar buah gambar tampil surat mengatasnamakan otoritas jasa uang ojk bentuk surat umum nomor pengd surat sebut risi beri izin usaha investasi trading pt imitra fakta beri izin usaha investasi trading pt imitra sebut benar hoaks ojk lalu akun instagram resmi ojkindonesia beri klarifikasi ojk tidak pernah keluar surat izin usaha investasi trading pt imitra ojk imbau masyarakat berhatihati modus tipu mengatasnamakan ojk minta masyarakat pasti informasi apa soal ojk hubung jumlah kontak resmi telepon whatsapp dm instagram kontak kategori hoaks link counter,Klarifikasi Hoaks
57791,hoaks tautan pendaftaran barcode subsidi bbm pertamina tanpa ktp,jelas edar buah unggah media sosial facebook mengatasnamakan pertamina unggah sebut serta buah taut daftar barcode subsidi bbm bahan bakar minyak pertamina serta ktp kartu tanda duduk stnk surat tanda nomor kendara syarat fakta lansir liputancom akun sebut bukan rupa akun resmi milik pertamina akun resmi pertamina facebook mypertamina sudah centang biru verifikasi lalu situs resmi pertamina mypertaminaid jelas daftar bbm subsidi lalu situs subsiditepatmypertaminaid syarat data butuh foto ktp foto stnk depan belakang foto kendara tampak depan samping itu daftar bisa laku lalu aplikasi mypertamina daftar langsung spbu stasiun isi bahan bakar umum dekat biaya apa kategori hoaks link counter,Klarifikasi Hoaks
57790,hoaks video uji coba vaksin pfizer digunakan untuk mengendalikan pikiran manusia,jelas edar buah unggah video media sosial instagram klaim uji coba sunti vaksin pfizer kendali pikir manusia narator jelas isi botol vaksin pfizer covid kandung graphene oksida parasit rfid logam sirkuit nano lansir cekfaktatempoco klaim video sebut keliru dasar hasil telusur video sebut tahu rupa gabung potong video film hollywood judul venom tayang tahun foto paten vaksin pfizer keluar otoritas sehat amerika serikat agustus hingga ini temu informasi valid lapor kredibel baik jurnal ilmiah maupun otoritas sehat dunia sebut beri sunti vaksin pfizer guna tuju kendali pikir manusia kategori hoaks link counter,Klarifikasi Hoaks
57789,hoaks warga satu kampung mendadak kaya karena judi online,jelas edar buah video media sosial facebook klaim warga satu kampung kuningan dadak jadi kaya judi online fakta klaim video kena warga satu kampung jadi kaya judi online tidak benar lansir kompascom video unggah identik video kanal youtube cnn indonesia video asli tampil berita warga desa sumurgeneng camat jenu kabupaten tuban dadak kaya terima bayar lahan proyek grr pertamina sementara tangkap layar orang perempuan unggah sebut rupa warga desa sumurgeneng nama siti nurul hidayatin juga dadak kaya tanah bayar rp miliar pertamina kategori hoaks link counter,Klarifikasi Hoaks
57788,hoaks parfum pengharum ruangan dan wangi dry clean sebagai penyebab kanker,jelas edar buah unggah media sosial facebook klaim guna parfum harum ruang aromaterapi dry clean sebab kanker fakta lansir situs lembaga amal derita kanker australian cancer council ada bukti ada kait guna produk wewangian risiko kanker manusia kata semua parfum memang kandung bahan kimia kadar periksa atur lembaga resmi perintah masingmasing negara internasional lembaga research institute for fragrance materials expert panel upaya pantau kualitas parfum edar lebih rinci kutip tempoco orang farmakolog molekuler universitas adelaide ian musgrave jelas parfum tokotoko kandung ftalat fungsi larut penyetabil bau parfum ftalat rupa zat kimia bisa tiru ganggu hormon tubuh ftalat golong zat karsinogen sebab kanker hewan badan internasional teliti kanker iarc ftalat ada parfum jumlah sangat sedikit biasa kait kanker ftalat utama parfum etil ftalat dep milik profil aman sangat baik kategori hoaks link counter,Klarifikasi Hoaks
57773,hoaks covid adalah kebohongan para ilmuan,jelas edar buah narasi sosial media mei virus covid bohong ilmu fakta klaim sebut benar lansir turnbackhoaxid transkrip kongres amerika serikat wakil direktur utama institut sehat nasional nih berita percaya lain tunjuk temu sebut simpul pandemi covid sebab teliti virus dana amerika serikat laboratorium wuhan tiongkok kutip artikel periksa fakta tempo mei kongres amerika serikat wakil direktur utama institut sehat nasional nih tuju bahas akuntabilitas prosedur dana lapor standar aman kait dana institut sehat nasional nih ecohealth alliance buah lembaga riset sehat amerika serikat telah terima hibah sejak selidik virus corona kelelawar teliti tetap nyata asalusul virus sarscov sebab pandemi covid asal hewan kategori hoaks link counter,Klarifikasi Hoaks
57772,hoaks artikel detik berjudul deretan kasus biarawati jadi budak seks pastor sejak an,jelas edar buah unggah media sosial facebook narasi cba tnya mamak lu brp thn jd lnt grja unggah unggah tanggal juni sebut guna tangkap layar detiknews foto paus orang perempuan fakta unggah sebut benar lansir turnbackhoaxid judul sebut rupa judul palsu temu ada artikel detikcom judul rupa lansir kanal indeks milik detikcom tidak temu ada judul artikel thumbnail hal unggah akun kait temu artikel judul rupa temu laman demokrasicoid terbit februari artikel sebut tidak tampil foto paus sama biarawati guna foto ilustrasi lihat orang biarawati sedang bincang wajah tutup buah buku kategori hoaks link counter,Klarifikasi Hoaks
57771,hoaks video wawancara metro tv promosikan situs judi online,jelas edar buah cuplik video wawancara laku presenter metro tv orang wanita video sebut lihat cantum buah situs judi online narasi mereka beri menang main baru sebut main pasti untung tidak rugi fakta video sebut rupa hasil manipulasi lansir kompascom dasar hasil telusur video asli tayang sebut pernah unggah kanal youtube metro tv september judul super women candu judi online video sebut tampil presenter metro tv aviani malik wawancara orang perempuan inisial rm rupa operator judi online video rm cerita soal awal mula libat usaha judi online dasar hasil periksa suara guna hive moderation suara narator video itu deteksi hasil cerdas buat ai probabilitas capai persen kategori hoaks link counter,Klarifikasi Hoaks
57770,hoaks akun whatsapp mengatasnamakan pj bupati tanggamus mulyadi irsan,jelas edar akun whatsapp mengatasnamakan jabat pj bupati tanggamus mulyadi irsan akun sebut kirim pesan para takmir masjid janji beri bantu masjid fakta akun whatsapp sebut modus tipu lansir sinarlampungco pj bupati tanggamus mulyadi irsyan nyata jangan langsung percaya aksi tipu kedok salur bantu itu mulyadi imbau masyarakat maupun urus lembaga didik rumah ibadah agar berhatihati jangan langsung percaya ada orang hubung aku jabat maupun staf mengatasnamakan perintah kabupaten pemkab tanggamus kait serah bantu kategori hoaks link counter,Klarifikasi Hoaks
57769,hoaks klb polio disebabkan vaksin polio tipe,jelas edar buah unggah video media sosial instagram klaim beri vaksin polio tipe anakanak justru picu ada wabah sakit polio indonesia fakta lansir tirtoid klaim sebut tidak benar kutip kanal youtube menteri sehat ri direktur kelola imunisasi menteri sehat ri dr prima yosephine mkm jelas dalam rangka tanggulang klb jadi luar biasa cegah luas transmisi virus polio jumlah pihak masuk komite imunisasi nasional kin komite ahli surveilans pd who world health organization unicef united nations international childrens justru rekomendasi ada beri imunisasi tambah polio masal serentak seluruh wilayah indonesia imunisasi polio lengkap beri lalu kombinasi jenis imunisasi polio imunisasi polio tetes imunisasi polio suntik bentuk kebal optimal vaksin akan guna vaksin polio tetes novel oral polio vaccine type nopv lalu situs resmi who sebut cakup vaksinasi kurang optimal tingkat risiko tular dampak sehat manusia kategori hoaks link counter,Klarifikasi Hoaks
57768,hoaks dua remaja tewas karena mabuk kecubung,jelas edar buah video media sosial facebook tampil remaja sedang mabuk dua duga mabuk kecubung oplos narasi unggah sebut akibat mabuk kecubung orang tinggal dunia banjarmasin puluh lain rawat rumah sakit jiwa rsj sambang lihum camat gambut kabupaten banjar kalimantan selatan kalsel fakta kutip antaranewscom klaim video viral jumlah remaja mabuk akibat konsumsi kecubung hoaks sebut ungkap kabid humas polda kalimantan selatan kombes pol adam erwindi para korban hasil minta terang sidik direktorat reserse narkoba polda kalsel korban video viral mulut busa lakilaki kaos hitam atas motor aku konsumsi obat putih merek beli harga rp ribu terang tiga korban rawat rumah sakit jiwa sambang aku teler halusinasi akibat tel pil putih merek itu bagi korban lain orang rawat aku minum alkohol campur obatobatan yang konsumsi kecubung polisi imbau tidak buat sebar kontenkonten negatif bahkan hoaks publik tidak dapat informasi keliru kait suatu kategori hoaks link counter,Klarifikasi Hoaks
57767,hoaks akun whatsapp mengatasnamakan wakil rektor institut teknologi sepuluh nopember surabaya,jelas edar akun whatsapp mengatasnamakan wakil rektor institut teknologi puluh nopember its surabaya prof nurul widiastuti akun sebut minta pulsa civitas akademika kampus its surabaya fakta akun whatsapp edar sebut benar rupa modus tipu lansir akun resmi instagram direktorat mahasiswa its ditmawaits nomor sebut rupa modus tipu menyalahgunakan identitas wakil rektor its surabaya prof nurul widiastuti masyarakat para mahasiswa imbau selalu berhatihati apabila temu rupa abai pesan sebut dapat konfirmasi benar lebih kepada pihak kait kategori hoaks link counter,Klarifikasi Hoaks
